3.25,0.3073,7.22,-6.0454,254.27,171.172,0,0,18670,-6050.35,18670,-4505.73529411765
2.68,0.1734,2.54,-10.8579,258.66,180.3152,0,0,18670,-4913.15,11595,-5245.44117647059
3.48,0.4743,4.86,-6.1052,237.85,167.4805,0,0,11595,-5789.6,10000,-3517.79411764706
2.65,0.3416,0.08,-9.0734,227.04,163.3851,0,0,13555,-5305.05,13555,-3387.94117647059
2.76,0.2144,2.55,-7.9088,268.24,193.7554,0,0,13555,-4544.35,11960,-3213.67647058824
2.99,0.4403,3.53,-8.6677,247.08,166.8906,0,0,11960,-6872.9,705,-4277.5
2.99,0.4183,4.82,-4.9935,225.98,156.4693,0,0,8670,-7282.85,8670,-3463.23529411765
2.89,0.3634,3.02,-8.40009999999999,249.94,165.314,0,0,11015,-6016.65,11015,-4461.02941176471
3.14,0.5185,2.52,-8.3742,246.8,162.9209,0,0,11015,-6711.85,6330,-4295.44117647059
3.07,0.3879,0.3,-11.4518,200.25,149.3834,0,0,11835,-6975.8,11835,-4950.14705882353
2.85,0.436299999999999,3.38,-8.4954,224.66,153.5205,0,0,11835,-6708.3,7025,-4770.73529411765
2.88,0.4292,2.36,-8.1233,229.17,159.2807,0,0,13295,-7066.55,13295,-3660.58823529412
3.42,0.4735,0.77,-9.8127,249.65,168.5043,0,0,13295,-5766.3,9250,-3488.97058823529
3.25,0.455099999999999,3.87,-6.9893,223.87,153.377,0,0,9255,-6756.5,9255,-3552.94117647059
3.05,0.354,2.2,-9.1925,220.22,152.5049,0,0,12500,-6432.75,12500,-3722.05882352941
2.85,0.3021,1.13,-10.1619,244.26,170.7228,0,0,14800,-5345.75,14800,-3887.35294117647
3.22,0.3915,3.18,-8.7394,254.27,169.2246,0,0,14800,-5934.7,3170,-5023.52941176471
2.79,0.4713,2.4,-6.58140000000001,234.02,164.5729,0,0,11365,-7448.15,11365,-2205.73529411765
2.77,0.3137,1.87,-8.3576,246.8,172.2012,0,0,11365,-5638.4,5155,-3629.85294117647
3.32,0.5322,1.19,-8.2584,214.33,151.812,0,0,12700,-6953.9,12700,-3517.05882352941
2.64,0.2792,3.24,-8.10239999999999,251.95,176.777,0,0,17185,-5449.7,17185,-4148.23529411765
2.88,0.2657,-0.83,-11.6832,237.85,165.6316,0,0,17185,-5160.75,13785,-3713.82352941176
5.77,0.2182,-8.08,-15.8812,10.29,0.2058,0,0,285,-2355.6,-1690,-4074.41176470588
5.77,-0.0105000000000001,-3.41,-19.5712,10.29,0.2925,0,0,20885,-349.35,20885,1724.70588235294
0.44,-0.1687,-3.2,-9.993,0,0,0,0,6995,1076.65,4180,-1738.67647058824
0.42,-0.2881,-11.75,-17.6325,0,0,0,0,15785,1103.2,15785,-1215.29411764706
